Time, Queue Output, Queue Baseline
162.867,0.0776032,0.0851415
163,0.0744895,0.0919463
163.267,0.0881537,0.0935967
163.4,0.0822503,0.0993402
163.667,0.0929412,0.102949
163.8,0.0890901,0.106734
164.067,0.107226,0.118861
164.2,0.0955984,0.112193
164.467,0.0834247,0.0896598
164.6,0.0690426,0.0719182
164.867,0.0536422,0.0567753
165,0.0380505,0.0417611
165.267,0.033224,0.0397049
165.4,0.0265284,0.0383822
165.667,0.0333332,0.0361971
165.8,0.0332279,0.0374535
166.067,0.0359942,0.0396698
166.2,0.0351202,0.0411798
166.467,0.0369424,0.039264
166.6,0.0364937,0.043911
166.867,0.0464199,0.0499354
167,0.0421318,0.0508641
167.267,0.0481874,0.0524209
167.4,0.0429902,0.056947
167.667,0.0787542,0.0819927
167.8,0.0884971,0.112677
168.067,0.136025,0.143068
168.2,0.12574,0.147664
168.467,0.140762,0.150653
168.6,0.136033,0.158086
168.867,0.151617,0.162596
169,0.144391,0.170642
169.267,0.1666,0.175863
169.4,0.157984,0.179476
169.667,0.177802,0.189425
169.8,0.173213,0.196628
170.067,0.176155,0.185258
170.2,0.151148,0.165133
170.467,0.128288,0.137679
170.6,0.100924,0.112677
170.867,0.0753792,0.0863628
171,0.0586521,0.0621637
171.267,0.0350539,0.0409652
171.4,0.0177962,0.0192516
171.667,0.00382378,0.00381207
171.8,0.00253618,0.0015061
172.067,0.00158804,0.00158804
172.2,0.00137344,0.00124468
172.467,0.00154512,0.00146318
172.6,0.00163096,0.00163096
172.867,0,0
173,0,0.00152171
173.267,0,0
173.4,0,0
173.667,0,0
173.8,0,0
174.067,0,0
174.2,0,0
174.467,0.00213039,0.00456903
174.6,0,0
174.867,0,0
175,0,0
175.267,0.0179171,0.0179171
175.4,0.031632,0.0438291
175.667,0.0638688,0.0655427
175.8,0.0683949,0.0823088
176.067,0.09307,0.100944
176.2,0.10673,0.137535
176.467,0.182094,0.188586
176.6,0.198727,0.240832
176.867,0.265448,0.277216
177,0.264465,0.309004
177.267,0.313839,0.330094
177.4,0.299039,0.346512
177.667,0.321927,0.344249
177.8,0.297221,0.334561
178.067,0.304006,0.318021
178.2,0.27992,0.311626
178.467,0.286065,0.302332
178.6,0.260052,0.288898
178.867,0.263782,0.272518
179,0.233531,0.266783
179.267,0.229992,0.242958
179.4,0.198922,0.217409
179.667,0.17527,0.190736
179.8,0.152885,0.170978
180.067,0.145101,0.153412
180.2,0.121865,0.13267
180.467,0.100179,0.109649
180.6,0.0762102,0.0856331
180.867,0.065133,0.0687266
181,0.0584999,0.0696591
181.267,0.0643799,0.068711
181.4,0.0611922,0.0787854
181.667,0.076378,0.076378
181.8,0.0824531,0.0834481
182.067,0.0862886,0.0878181
182.2,0.100214,0.106188
182.467,0.120722,0.120722
182.6,0.128822,0.132748
182.867,0.14146,0.14146
183,0.143864,0.142615
183.267,0.144422,0.144422
183.4,0.144636,0.144234
183.667,0.149631,0.149631
183.8,0.15411,0.156935
184.067,0.154914,0.155183
184.2,0.155269,0.160876
184.467,0.164953,0.164953
184.6,0.165019,0.163978
184.867,0.167407,0.167407
185,0.15841,0.159974
185.267,0.170224,0.170224
185.4,0.181516,0.187108
185.667,0.189476,0.189476
185.8,0.194564,0.194256
186.067,0.193194,0.193194
186.2,0.19346,0.190483
186.467,0.197775,0.197775
186.6,0.203866,0.204077
186.867,0.200522,0.200522
187,0.201267,0.206289
187.267,0.203761,0.203761
187.4,0.197408,0.200561
187.667,0.203335,0.203335
187.8,0.205044,0.201583
188.067,0.201236,0.201236
188.2,0.201919,0.200534
188.467,0.20131,0.20131
188.6,0.201739,0.20179
188.867,0.20607,0.20607
189,0.203234,0.203421
189.267,0.205735,0.205735
189.4,0.203979,0.203499
189.667,0.206995,0.206995
189.8,0.209227,0.211084
190.067,0.212547,0.212547
190.2,0.214132,0.215575
190.467,0.217538,0.217538
190.6,0.22101,0.217674
190.867,0.212864,0.212864
191,0.209602,0.213172
191.267,0.211892,0.211892
191.4,0.212586,0.211287
191.667,0.210589,0.210589
191.8,0.211666,0.208333
192.067,0.207596,0.207596
192.2,0.211443,0.217909
192.467,0.221818,0.221818
192.6,0.227527,0.230835
192.867,0.231748,0.231748
193,0.230835,0.229778
193.267,0.230523,0.230523
193.4,0.234405,0.231358
193.667,0.230558,0.230558
193.8,0.231413,0.233543
194.067,0.22835,0.22835
194.2,0.228463,0.22826
194.467,0.230273,0.230273
194.6,0.225942,0.228108
194.867,0.234858,0.234858
195,0.23382,0.231448
195.267,0.229536,0.229536
195.4,0.234089,0.23766
195.667,0.239103,0.239103
195.8,0.236138,0.236754
