Time, Moving Output, Moving Baseline
141.667,0.13917,0.118701
141.867,0.16779,0.153747
142.067,0.20099,0.182234
142.267,0.23392,0.214194
142.467,0.2754,0.262596
142.667,0.25728,0.239201
142.867,0.27059,0.249509
143.067,0.28862,0.262163
143.267,0.29606,0.268312
143.467,0.30745,0.284009
143.667,0.30554,0.284275
143.867,0.33049,0.304131
144.067,0.3389,0.319344
144.267,0.36208,0.338022
144.467,0.37465,0.331518
144.667,0.358,0.315688
144.867,0.33875,0.29566
145.067,0.32875,0.292031
145.267,0.29388,0.258355
145.467,0.25752,0.228787
145.667,0.23145,0.200659
145.867,0.18935,0.163829
146.067,0.16518,0.143844
146.267,0.13874,0.123492
146.467,0.10651,0.103386
146.667,0.09546,0.0865501
146.867,0.06781,0.064856
147.067,0.05731,0.0543133
147.267,0.0532,0.0540206
147.467,0.03323,0.029845
147.667,0.02461,0.0221818
147.867,0.01188,0.0181864
148.067,0.01062,0.0176284
148.267,0.01802,0.018994
148.467,0.01264,0.0171212
148.667,0.02044,0.0210308
148.867,0.01209,0.0185102
149.067,0.01702,0.0227281
149.267,0.00997,0.0204065
149.467,0.01915,0.0224706
149.667,0.02292,0.0222325
149.867,0.02686,0.0254828
150.067,0.0193,0.0245775
150.267,0.02913,0.0289749
150.467,0.02211,0.0262397
150.667,0.02264,0.0250418
150.867,0.02963,0.0362479
151.067,0.02797,0.0273244
151.267,0.03477,0.0463653
151.467,0.05725,0.0632094
151.667,0.09983,0.0992075
151.867,0.12539,0.119072
152.067,0.15556,0.149642
152.267,0.17308,0.159448
152.467,0.16795,0.160708
152.667,0.17675,0.16937
152.867,0.17623,0.167123
153.067,0.18915,0.166931
153.267,0.19057,0.181575
153.467,0.19578,0.187927
153.667,0.22296,0.206812
153.867,0.24479,0.221358
154.067,0.22625,0.208501
154.267,0.20681,0.193628
154.467,0.21053,0.194837
154.667,0.21818,0.194985
154.867,0.19886,0.181001
155.067,0.18038,0.161863
155.267,0.17101,0.155959
155.467,0.15661,0.143193
155.667,0.13785,0.121428
155.867,0.11735,0.112361
156.067,0.10434,0.10103
156.267,0.09281,0.0861911
156.467,0.08113,0.08234
156.667,0.07582,0.0623081
156.867,0.06656,0.0589915
157.067,0.06763,0.0615121
157.267,0.06489,0.0573567
157.467,0.05441,0.0461702
157.667,0.0493,0.0410237
157.867,0.05339,0.0505909
158.067,0.05403,0.0500525
158.267,0.05816,0.0465838
158.467,0.05447,0.044867
158.667,0.05379,0.0466501
158.867,0.04689,0.0422762
159.067,0.05676,0.0543094
159.267,0.08589,0.0771974
159.467,0.11943,0.10801
159.667,0.14938,0.133149
159.867,0.15399,0.134737
160.067,0.15058,0.135213
160.267,0.15421,0.136372
160.467,0.15786,0.139365
160.667,0.16632,0.147059
160.867,0.16439,0.148636
161.067,0.14552,0.131031
161.267,0.12306,0.110679
161.467,0.09885,0.087584
161.667,0.07698,0.0671073
161.867,0.05332,0.0520385
162.067,0.03994,0.0360957
162.267,0.02865,0.0336414
162.467,0.0434,0.0474344
162.667,0.0757,0.0709662
162.867,0.09789,0.0851415
163.067,0.10719,0.0919463
163.267,0.11224,0.0935967
163.467,0.11565,0.0993402
163.667,0.11756,0.102949
163.867,0.117,0.106734
164.067,0.13744,0.118861
164.267,0.12372,0.112193
164.467,0.09664,0.0896598
164.667,0.08,0.0719182
164.867,0.06277,0.0567753
165.067,0.04493,0.0417611
165.267,0.04056,0.0397049
165.467,0.04154,0.0383822
165.667,0.04198,0.0361971
165.867,0.04512,0.0374535
166.067,0.04708,0.0396698
166.267,0.04862,0.0411798
166.467,0.04447,0.039264
166.667,0.04867,0.043911
166.867,0.05545,0.0499354
167.067,0.05906,0.0508641
167.267,0.05843,0.0524209
167.467,0.06796,0.056947
167.667,0.09553,0.0819927
167.867,0.13085,0.112677
168.067,0.16322,0.143068
168.267,0.17698,0.147664
168.467,0.17705,0.150653
168.667,0.17944,0.158086
168.867,0.18163,0.162596
169.067,0.1906,0.170642
169.267,0.19979,0.175863
169.467,0.20099,0.179476
169.667,0.21837,0.189425
169.867,0.23242,0.196628
170.067,0.21635,0.185258
170.267,0.19134,0.165133
170.467,0.15926,0.137679
170.667,0.12936,0.112677
170.867,0.09964,0.0863628
171.067,0.07651,0.0621637
171.267,0.04808,0.0409652
171.467,0.02382,0.0192516
171.667,0.00795,0.00381207
171.867,0,0.00111202
172.067,0,0
172.267,0.00286,0.00124468
172.467,0.00231,0.00146318
172.667,0,0.00163096
172.867,0,0
173.067,0,0.00152171
173.267,0,0
173.467,0,0
173.667,0,0
173.867,0,0
